Sale_ID,Date,Market_ID,Product_Category,Orders,Customers,Revenue,Cost,Profit,Discount
S009403,2023-07-01,M044,Digital Solutions,6,3,86317.68,65844.74,20472.94,7690.25
S009404,2023-08-01,M044,Digital Solutions,6,3,92266.21,65806.61,26459.6,7968.89
S009405,2023-09-01,M044,Digital Solutions,5,3,77800.62,58697.86,19102.76,4066.04
S009406,2023-10-01,M044,Digital Solutions,6,3,80625.08,57780.56,22844.52,7094.9
S009407,2023-11-01,M044,Digital Solutions,7,5,98654.79,70966.53,27688.26,7508.2
S009408,2023-12-01,M044,Digital Solutions,6,3,85928.93,64270.92,21658.01,2095.18
S009409,2024-01-01,M044,Digital Solutions,7,5,96051.96,72385.46,23666.5,4770.91
S009410,2024-02-01,M044,Digital Solutions,7,4,93455.2,66818.85,26636.35,2977.99
S009411,2024-03-01,M044,Digital Solutions,6,3,86830.84,62523.2,24307.64,2783.0
S009412,2024-04-01,M044,Digital Solutions,5,3,79538.53,57716.3,21822.23,2895.13
S009413,2024-05-01,M044,Digital Solutions,6,3,81548.26,57829.34,23718.92,4333.25
S009414,2024-06-01,M044,Digital Solutions,7,4,103750.23,76640.37,27109.86,4440.87
S009415,2024-07-01,M044,Digital Solutions,6,4,84585.78,61520.78,23065.0,5888.88
S009416,2024-08-01,M044,Digital Solutions,7,4,108959.95,82776.95,26183.0,5904.53
S009417,2024-09-01,M044,Digital Solutions,7,4,92533.89,69760.25,22773.64,7643.31
S009418,2024-10-01,M044,Digital Solutions,8,5,127104.1,97349.57,29754.53,5028.83
S009419,2024-11-01,M044,Digital Solutions,6,4,76819.77,57966.02,18853.75,3367.08
S009420,2024-12-01,M044,Digital Solutions,7,5,97491.5,69378.19,28113.31,6758.47
S009421,2025-01-01,M044,Digital Solutions,7,5,103381.65,78940.71,24440.94,7059.04
S009422,2025-02-01,M044,Digital Solutions,6,4,81196.27,59854.57,21341.7,4420.09
S009423,2025-03-01,M044,Digital Solutions,7,4,96516.86,69752.86,26764.0,7346.41
S009424,2025-04-01,M044,Digital Solutions,8,6,122550.51,88644.98,33905.53,9862.17
S009425,2025-05-01,M044,Digital Solutions,6,3,91907.25,69667.59,22239.66,2708.86
S009426,2025-06-01,M044,Digital Solutions,8,6,118181.64,86879.12,31302.52,9303.4
S009427,2025-07-01,M044,Digital Solutions,7,5,111456.5,84127.32,27329.18,9069.09
S009428,2025-08-01,M044,Digital Solutions,8,5,125076.28,95297.87,29778.41,4542.36
S009429,2025-09-01,M044,Digital Solutions,8,5,119842.81,88162.22,31680.59,5009.13
S009430,2025-10-01,M044,Digital Solutions,7,5,110151.83,82550.2,27601.63,4145.55
S009431,2025-11-01,M044,Digital Solutions,8,6,121781.71,91837.41,29944.3,6866.54
S009432,2025-12-01,M044,Digital Solutions,9,5,113785.64,85188.58,28597.06,9560.4
S009433,2023-01-01,M044,SaaS,6,3,78395.35,56396.88,21998.47,5606.87
S009434,2023-02-01,M044,SaaS,5,3,56971.46,42853.56,14117.9,1678.65
S009435,2023-03-01,M044,SaaS,7,3,77274.43,54791.12,22483.31,3695.01
S009436,2023-04-01,M044,SaaS,5,3,59394.58,45077.68,14316.9,3273.19
S009437,2023-05-01,M044,SaaS,5,3,61623.17,46301.72,15321.45,4003.94
S009438,2023-06-01,M044,SaaS,6,4,82584.79,60235.64,22349.15,4545.46
S009439,2023-07-01,M044,SaaS,6,4,77984.28,56907.56,21076.72,5384.03
S009440,2023-08-01,M044,SaaS,6,3,80528.38,57464.75,23063.63,6781.84
S009441,2023-09-01,M044,SaaS,6,3,66006.65,50194.87,15811.78,1570.38
S009442,2023-10-01,M044,SaaS,6,4,81721.02,61813.38,19907.64,5287.61
S009443,2023-11-01,M044,SaaS,7,4,76035.77,57788.57,18247.2,6644.92
S009444,2023-12-01,M044,SaaS,7,5,79888.61,57230.11,22658.5,4355.7
S009445,2024-01-01,M044,SaaS,6,3,74164.04,54431.92,19732.12,6525.07
S009446,2024-02-01,M044,SaaS,7,4,81935.08,58130.02,23805.06,2951.99
S009447,2024-03-01,M044,SaaS,8,6,94343.02,70463.73,23879.29,8464.71
S009448,2024-04-01,M044,SaaS,7,5,81092.07,57915.83,23176.24,5907.02
S009449,2024-05-01,M044,SaaS,5,3,60105.06,45621.81,14483.25,5402.95
S009450,2024-06-01,M044,SaaS,6,3,79904.79,57957.66,21947.13,3687.56
S009451,2024-07-01,M044,SaaS,6,3,82611.12,62254.74,20356.38,4067.0
S009452,2024-08-01,M044,SaaS,7,5,86938.79,65690.38,21248.41,7470.83
S009453,2024-09-01,M044,SaaS,7,4,90688.49,66843.87,23844.62,3724.73
S009454,2024-10-01,M044,SaaS,7,4,84507.34,62117.39,22389.95,2103.4
S009455,2024-11-01,M044,SaaS,8,5,96268.23,70372.56,25895.67,2690.45
S009456,2024-12-01,M044,SaaS,8,6,94446.52,70481.78,23964.74,4560.05
S009457,2025-01-01,M044,SaaS,6,3,68880.24,52310.74,16569.5,3038.4
S009458,2025-02-01,M044,SaaS,6,4,74017.98,53283.33,20734.65,6036.75
S009459,2025-03-01,M044,SaaS,8,6,100233.16,74529.64,25703.52,8081.86
S009460,2025-04-01,M044,SaaS,6,4,68008.54,52195.66,15812.88,1600.69
S009461,2025-05-01,M044,SaaS,7,4,94975.09,69057.22,25917.87,8364.12
S009462,2025-06-01,M044,SaaS,6,3,66672.03,49940.31,16731.72,1482.84
S009463,2025-07-01,M044,SaaS,7,4,94173.53,71222.8,22950.73,6648.51
S009464,2025-08-01,M044,SaaS,7,4,92762.25,66542.65,26219.6,2261.77
S009465,2025-09-01,M044,SaaS,8,5,105645.06,78466.88,27178.18,5679.93
S009466,2025-10-01,M044,SaaS,9,5,99221.14,73147.76,26073.38,8112.92
S009467,2025-11-01,M044,SaaS,8,6,105950.12,79677.77,26272.35,4301.88
S009468,2025-12-01,M044,SaaS,7,5,88403.67,63147.87,25255.8,6815.51
S009469,2023-01-01,M044,IT Services,5,3,87339.05,62294.96,25044.09,3829.44
S009470,2023-02-01,M044,IT Services,5,3,78741.7,55874.1,22867.6,6718.41
S009471,2023-03-01,M044,IT Services,6,3,88324.26,63330.82,24993.44,6016.64
S009472,2023-04-01,M044,IT Services,6,4,92986.6,68044.72,24941.88,2382.38
S009473,2023-05-01,M044,IT Services,6,4,109771.73,79863.24,29908.49,6885.22
S009474,2023-06-01,M044,IT Services,6,4,93032.44,68607.16,24425.28,8301.78
S009475,2023-07-01,M044,IT Services,5,3,90034.75,66122.37,23912.38,4998.81
S009476,2023-08-01,M044,IT Services,5,3,88953.01,65371.75,23581.26,4095.62
S009477,2023-09-01,M044,IT Services,6,3,102626.25,78686.81,23939.44,2935.98
S009478,2023-10-01,M044,IT Services,6,4,109617.89,83271.91,26345.98,7223.95
S009479,2023-11-01,M044,IT Services,7,4,111431.16,83904.62,27526.54,2236.74
S009480,2023-12-01,M044,IT Services,7,5,118634.14,84050.7,34583.44,3794.92
S009481,2024-01-01,M044,IT Services,6,4,104996.86,79019.96,25976.9,4349.59
S009482,2024-02-01,M044,IT Services,6,4,106744.97,81696.19,25048.78,2135.48
S009483,2024-03-01,M044,IT Services,8,4,132643.16,97949.37,34693.79,9660.4
S009484,2024-04-01,M044,IT Services,6,4,93284.2,71109.16,22175.04,4089.02
S009485,2024-05-01,M044,IT Services,6,4,88504.31,66747.1,21757.21,5118.74
S009486,2024-06-01,M044,IT Services,6,4,106370.97,79189.27,27181.7,5933.82
S009487,2024-07-01,M044,IT Services,7,4,106215.49,76380.09,29835.4,3682.11
S009488,2024-08-01,M044,IT Services,7,4,116281.43,88872.58,27408.85,6405.3
S009489,2024-09-01,M044,IT Services,6,4,97690.5,71385.32,26305.18,8712.1
S009490,2024-10-01,M044,IT Services,8,5,140356.17,101844.8,38511.37,7563.49
S009491,2024-11-01,M044,IT Services,8,5,125577.52,88991.19,36586.33,3771.32
S009492,2024-12-01,M044,IT Services,8,5,121763.95,92913.33,28850.62,3386.71
S009493,2025-01-01,M044,IT Services,6,3,109883.15,80284.86,29598.29,4187.42
S009494,2025-02-01,M044,IT Services,6,3,93741.81,67748.32,25993.49,7109.62
S009495,2025-03-01,M044,IT Services,8,4,124199.85,94734.41,29465.44,5699.63
S009496,2025-04-01,M044,IT Services,7,4,107307.6,77861.13,29446.47,6428.55
S009497,2025-05-01,M044,IT Services,7,4,105764.84,80050.97,25713.87,3990.14
S009498,2025-06-01,M044,IT Services,7,3,128241.38,92017.45,36223.93,8672.33
S009499,2025-07-01,M044,IT Services,7,4,102767.49,73102.36,29665.13,3890.24
S009500,2025-08-01,M044,IT Services,7,5,115588.97,87139.47,28449.5,4519.35
S009501,2025-09-01,M044,IT Services,8,5,122857.24,91477.07,31380.17,5803.76
S009502,2025-10-01,M044,IT Services,8,4,143147.95,108117.61,35030.34,9272.5
S009503,2025-11-01,M044,IT Services,9,6,136910.39,101139.59,35770.8,9681.11
S009504,2025-12-01,M044,IT Services,8,6,132925.3,95841.14,37084.16,9355.35
S009505,2023-01-01,M045,Software,6,4,106528.44,75652.84,30875.6,5466.92
S009506,2023-02-01,M045,Software,6,4,123302.63,87415.37,35887.26,11078.81
S009507,2023-03-01,M045,Software,6,4,103935.82,73277.74,30658.08,7959.28
S009508,2023-04-01,M045,Software,6,4,114258.83,81916.45,32342.38,6631.51
S009509,2023-05-01,M045,Software,6,4,106917.55,75873.01,31044.54,6656.08
S009510,2023-06-01,M045,Software,5,3,86752.16,65730.84,21021.32,4187.64
S009511,2023-07-01,M045,Software,6,4,122287.45,87238.71,35048.74,10224.34
S009512,2023-08-01,M045,Software,6,4,98752.87,71741.65,27011.22,3039.39
S009513,2023-09-01,M045,Software,6,3,114241.8,81557.91,32683.89,2989.98
S009514,2023-10-01,M045,Software,6,3,109536.51,83429.13,26107.38,8374.9
S009515,2023-11-01,M045,Software,7,4,127358.99,94948.71,32410.28,8798.71
S009516,2023-12-01,M045,Software,6,4,99025.48,73212.33,25813.15,4468.21
S009517,2024-01-01,M045,Software,6,3,108815.51,82675.55,26139.96,6549.73
S009518,2024-02-01,M045,Software,6,3,106961.87,79614.83,27347.04,4240.41
S009519,2024-03-01,M045,Software,7,4,121473.07,88198.54,33274.53,2899.96
S009520,2024-04-01,M045,Software,6,3,123765.87,92128.26,31637.61,6790.64
S009521,2024-05-01,M045,Software,6,3,111686.74,83719.9,27966.84,3101.78
S009522,2024-06-01,M045,Software,6,3,107823.27,77146.31,30676.96,6536.51
S009523,2024-07-01,M045,Software,5,3,89197.42,65216.98,23980.44,3434.87
S009524,2024-08-01,M045,Software,6,3,112069.78,81962.01,30107.77,3397.92
S009525,2024-09-01,M045,Software,6,4,105915.65,74508.98,31406.67,3155.33
S009526,2024-10-01,M045,Software,8,5,159965.67,117300.8,42664.87,11172.56
S009527,2024-11-01,M045,Software,7,5,138350.53,97457.02,40893.51,8789.98
S009528,2024-12-01,M045,Software,7,4,127061.23,94534.28,32526.95,8767.28
S009529,2025-01-01,M045,Software,6,4,104429.12,78389.13,26039.99,9317.65
S009530,2025-02-01,M045,Software,7,5,115441.07,82983.31,32457.76,2540.77
S009531,2025-03-01,M045,Software,7,4,120439.9,89854.2,30585.7,6521.12
S009532,2025-04-01,M045,Software,6,4,122885.39,88735.0,34150.39,10985.69
S009533,2025-05-01,M045,Software,8,5,143703.05,107166.39,36536.66,7776.14
S009534,2025-06-01,M045,Software,7,4,133434.23,97432.54,36001.69,4065.06
S009535,2025-07-01,M045,Software,6,3,120696.86,87569.4,33127.46,8116.56
S009536,2025-08-01,M045,Software,8,5,138310.52,105086.7,33223.82,2867.65
S009537,2025-09-01,M045,Software,7,4,137817.71,102995.18,34822.53,11015.04
S009538,2025-10-01,M045,Software,8,5,161032.14,122735.79,38296.35,8522.77
S009539,2025-11-01,M045,Software,9,5,168601.59,127156.47,41445.12,11537.67
S009540,2025-12-01,M045,Software,9,5,160312.98,121044.37,39268.61,7440.73
S009541,2023-01-01,M045,Business Services,5,3,46301.87,34965.55,11336.32,1428.23
S009542,2023-02-01,M045,Business Services,6,3,53217.55,37421.72,15795.83,1158.59
S009543,2023-03-01,M045,Business Services,6,4,56940.01,40293.75,16646.26,2525.78
S009544,2023-04-01,M045,Business Services,6,4,61127.22,43763.58,17363.64,3727.51
S009545,2023-05-01,M045,Business Services,6,4,60299.51,43305.19,16994.32,2708.32
S009546,2023-06-01,M045,Business Services,6,3,51050.22,36171.89,14878.33,3676.37
S009547,2023-07-01,M045,Business Services,6,4,52375.14,37072.97,15302.17,3327.55
S009548,2023-08-01,M045,Business Services,6,4,57455.38,43516.49,13938.89,2766.01
S009549,2023-09-01,M045,Business Services,6,3,49299.24,36279.21,13020.03,2079.35
S009550,2023-10-01,M045,Business Services,7,4,57355.08,40354.78,17000.3,4110.1
S009551,2023-11-01,M045,Business Services,7,4,62516.99,44181.38,18335.61,4924.06
S009552,2023-12-01,M045,Business Services,7,4,70929.34,52618.75,18310.59,1734.87
S009553,2024-01-01,M045,Business Services,5,3,43776.78,32617.9,11158.88,2415.35
S009554,2024-02-01,M045,Business Services,5,3,42645.92,30035.19,12610.73,1974.63
S009555,2024-03-01,M045,Business Services,7,4,65053.28,45989.74,19063.54,2730.8
S009556,2024-04-01,M045,Business Services,6,4,59472.23,43877.44,15594.79,4343.84
S009557,2024-05-01,M045,Business Services,7,4,64658.69,49173.34,15485.35,2354.85
S009558,2024-06-01,M045,Business Services,7,4,61218.64,44349.05,16869.59,1544.56
S009559,2024-07-01,M045,Business Services,6,3,60268.95,44380.73,15888.22,2006.04
S009560,2024-08-01,M045,Business Services,6,3,57410.26,40531.79,16878.47,3968.12
S009561,2024-09-01,M045,Business Services,7,5,65020.6,47339.05,17681.55,2499.46
S009562,2024-10-01,M045,Business Services,8,4,82318.97,59198.9,23120.07,1735.42
S009563,2024-11-01,M045,Business Services,8,5,81727.93,59536.52,22191.41,7298.63
S009564,2024-12-01,M045,Business Services,7,4,59641.26,43703.61,15937.65,4718.32
S009565,2025-01-01,M045,Business Services,6,4,52022.08,37988.68,14033.4,2968.6
S009566,2025-02-01,M045,Business Services,6,3,50667.87,35692.83,14975.04,3800.64
S009567,2025-03-01,M045,Business Services,8,6,71864.94,50535.91,21329.03,4700.74
S009568,2025-04-01,M045,Business Services,6,4,60366.67,43732.19,16634.48,4837.44
S009569,2025-05-01,M045,Business Services,6,4,59130.7,44319.56,14811.14,2098.07
S009570,2025-06-01,M045,Business Services,7,4,66596.91,50239.73,16357.18,3349.4
S009571,2025-07-01,M045,Business Services,6,4,53461.08,40730.43,12730.65,3380.35
S009572,2025-08-01,M045,Business Services,8,6,76390.56,56878.43,19512.13,3817.54
S009573,2025-09-01,M045,Business Services,7,5,60050.98,45102.22,14948.76,3609.39
S009574,2025-10-01,M045,Business Services,9,6,91666.62,66119.4,25547.22,3543.71
S009575,2025-11-01,M045,Business Services,8,6,79979.97,56409.87,23570.1,2667.22
S009576,2025-12-01,M045,Business Services,9,5,88912.5,66627.7,22284.8,6333.67
S009577,2023-01-01,M045,Consulting,6,3,139678.1,99323.02,40355.08,6925.4
S009578,2023-02-01,M045,Consulting,6,4,169098.09,126647.27,42450.82,7033.42
S009579,2023-03-01,M045,Consulting,6,4,141312.63,100168.42,41144.21,10872.38
S009580,2023-04-01,M045,Consulting,6,3,159301.31,119239.4,40061.91,4676.46
S009581,2023-05-01,M045,Consulting,6,3,158715.08,116803.65,41911.43,11871.12
S009582,2023-06-01,M045,Consulting,7,5,157825.33,119501.33,38324.0,9091.83
S009583,2023-07-01,M045,Consulting,5,3,143069.9,102694.63,40375.27,8209.46
S009584,2023-08-01,M045,Consulting,6,3,146575.83,104920.75,41655.08,4943.43
S009585,2023-09-01,M045,Consulting,7,4,169061.78,120372.76,48689.02,7693.69
S009586,2023-10-01,M045,Consulting,6,4,169025.53,122773.58,46251.95,12377.55
S009587,2023-11-01,M045,Consulting,6,4,147512.34,108573.19,38939.15,3274.22
S009588,2023-12-01,M045,Consulting,7,5,182689.85,132227.34,50462.51,14913.98
S009589,2024-01-01,M045,Consulting,7,4,171833.65,129344.41,42489.24,13843.11
S009590,2024-02-01,M045,Consulting,5,2,122311.58,87581.49,34730.09,7099.56
S009591,2024-03-01,M045,Consulting,7,5,172069.67,126510.33,45559.34,10184.33
S009592,2024-04-01,M045,Consulting,5,3,131906.09,99912.2,31993.89,10026.82
S009593,2024-05-01,M045,Consulting,7,5,162164.93,116713.8,45451.13,9265.34
S009594,2024-06-01,M045,Consulting,6,4,148033.24,110767.58,37265.66,9536.62
S009595,2024-07-01,M045,Consulting,7,4,170404.61,124133.14,46271.47,4513.33
S009596,2024-08-01,M045,Consulting,7,4,168548.49,123048.6,45499.89,3790.21
S009597,2024-09-01,M045,Consulting,7,4,173400.58,130640.85,42759.73,14522.12
S009598,2024-10-01,M045,Consulting,7,4,173339.06,130732.38,42606.68,7273.16
S009599,2024-11-01,M045,Consulting,7,5,185228.38,134613.37,50615.01,10156.77
S009600,2024-12-01,M045,Consulting,8,5,198028.86,146549.91,51478.95,8842.72
S009601,2025-01-01,M045,Consulting,7,4,167502.7,120550.75,46951.95,12424.12
S009602,2025-02-01,M045,Consulting,6,4,156039.23,117479.57,38559.66,5097.86
S009603,2025-03-01,M045,Consulting,7,5,179828.78,129725.52,50103.26,11731.28
S009604,2025-04-01,M045,Consulting,7,4,171152.33,129389.41,41762.92,9996.44
S009605,2025-05-01,M045,Consulting,6,3,147568.19,112037.98,35530.21,9760.82
S009606,2025-06-01,M045,Consulting,8,4,212913.03,150683.64,62229.39,7233.99
S009607,2025-07-01,M045,Consulting,7,4,176355.09,132568.56,43786.53,15208.31
S009608,2025-08-01,M045,Consulting,8,4,205337.78,150161.32,55176.46,8377.23
S009609,2025-09-01,M045,Consulting,7,5,192006.47,140075.8,51930.67,13895.56
S009610,2025-10-01,M045,Consulting,7,4,192776.87,136758.73,56018.14,14160.58
S009611,2025-11-01,M045,Consulting,7,5,195462.75,143910.21,51552.54,15965.18
S009612,2025-12-01,M045,Consulting,8,5,213314.02,156606.64,56707.38,18417.36
S009613,2023-01-01,M045,Digital Solutions,6,3,88926.38,66505.95,22420.43,6112.38
S009614,2023-02-01,M045,Digital Solutions,6,3,86682.19,62519.24,24162.95,3395.42
S009615,2023-03-01,M045,Digital Solutions,7,4,99878.49,73638.65,26239.84,4933.09
S009616,2023-04-01,M045,Digital Solutions,6,3,82772.53,60581.74,22190.79,4968.14
S009617,2023-05-01,M045,Digital Solutions,6,3,86242.5,61868.21,24374.29,3470.56
S009618,2023-06-01,M045,Digital Solutions,5,2,71855.68,53075.42,18780.26,2748.41
S009619,2023-07-01,M045,Digital Solutions,5,3,79609.34,56551.48,23057.86,2174.36
S009620,2023-08-01,M045,Digital Solutions,7,4,98783.77,71270.18,27513.59,3712.01
S009621,2023-09-01,M045,Digital Solutions,5,3,76532.84,56867.77,19665.07,1787.56
S009622,2023-10-01,M045,Digital Solutions,7,5,94372.03,71478.07,22893.96,3897.57
S009623,2023-11-01,M045,Digital Solutions,6,4,85937.34,65348.62,20588.72,6790.8
S009624,2023-12-01,M045,Digital Solutions,6,4,83604.57,59236.99,24367.58,4220.07
S009625,2024-01-01,M045,Digital Solutions,6,3,95447.12,72771.16,22675.96,4252.09
S009626,2024-02-01,M045,Digital Solutions,6,3,84534.64,64339.75,20194.89,3289.16
S009627,2024-03-01,M045,Digital Solutions,7,4,94744.68,70163.87,24580.81,5256.24
S009628,2024-04-01,M045,Digital Solutions,5,2,64947.33,47103.72,17843.61,4219.29
S009629,2024-05-01,M045,Digital Solutions,7,4,96648.03,69731.33,26916.7,4357.89
S009630,2024-06-01,M045,Digital Solutions,6,4,89281.65,64498.27,24783.38,6627.93
S009631,2024-07-01,M045,Digital Solutions,6,4,83656.87,58976.17,24680.7,6779.89
S009632,2024-08-01,M045,Digital Solutions,6,3,90855.96,68459.44,22396.52,5108.12
S009633,2024-09-01,M045,Digital Solutions,7,4,100951.29,76308.51,24642.78,4722.84
S009634,2024-10-01,M045,Digital Solutions,7,4,109211.09,81429.0,27782.09,9668.73
S009635,2024-11-01,M045,Digital Solutions,7,3,102765.59,72417.62,30347.97,8731.34
S009636,2024-12-01,M045,Digital Solutions,8,5,111584.7,80100.46,31484.24,2256.74
S009637,2025-01-01,M045,Digital Solutions,6,3,89702.9,64451.8,25251.1,6272.43
S009638,2025-02-01,M045,Digital Solutions,6,4,76599.14,54218.3,22380.84,4283.97
S009639,2025-03-01,M045,Digital Solutions,7,3,92545.08,68584.14,23960.94,4297.15
S009640,2025-04-01,M045,Digital Solutions,7,4,112670.82,80424.5,32246.32,3883.88
S009641,2025-05-01,M045,Digital Solutions,7,5,103221.16,74550.3,28670.86,3955.47
S009642,2025-06-01,M045,Digital Solutions,6,4,83702.62,59051.42,24651.2,5102.48
S009643,2025-07-01,M045,Digital Solutions,6,3,80027.73,60292.99,19734.74,2520.98
S009644,2025-08-01,M045,Digital Solutions,8,5,111049.46,81974.75,29074.71,2628.49
S009645,2025-09-01,M045,Digital Solutions,8,5,124914.02,94994.99,29919.03,7424.06
S009646,2025-10-01,M045,Digital Solutions,9,6,139969.27,99181.24,40788.03,9432.99
S009647,2025-11-01,M045,Digital Solutions,7,4,98841.42,70326.07,28515.35,2386.68
S009648,2025-12-01,M045,Digital Solutions,8,4,101514.04,74765.08,26748.96,7051.29
S009649,2023-01-01,M045,SaaS,5,2,58713.84,42174.26,16539.58,4048.04
S009650,2023-02-01,M045,SaaS,5,3,58364.41,43788.92,14575.49,3651.32
S009651,2023-03-01,M045,SaaS,7,5,84718.4,61674.43,23043.97,5947.48
S009652,2023-04-01,M045,SaaS,7,5,78884.2,57147.06,21737.14,3170.94
S009653,2023-05-01,M045,SaaS,6,3,65558.67,46574.84,18983.83,4764.36
S009654,2023-06-01,M045,SaaS,6,3,68208.11,48999.69,19208.42,3083.01
S009655,2023-07-01,M045,SaaS,6,4,68177.28,50558.68,17618.6,2886.86
S009656,2023-08-01,M045,SaaS,6,3,81084.49,59736.07,21348.42,2504.92
S009657,2023-09-01,M045,SaaS,5,3,67007.91,48388.08,18619.83,4138.01
S009658,2023-10-01,M045,SaaS,7,4,83961.13,60593.16,23367.97,2633.65
S009659,2023-11-01,M045,SaaS,7,5,89737.05,66394.26,23342.79,3887.33
S009660,2023-12-01,M045,SaaS,6,4,72506.84,52732.08,19774.76,3211.61
S009661,2024-01-01,M045,SaaS,6,3,78033.48,55208.42,22825.06,2257.78
S009662,2024-02-01,M045,SaaS,5,3,65402.46,48711.08,16691.38,3669.63
S009663,2024-03-01,M045,SaaS,6,3,78786.54,59082.8,19703.74,2560.47
S009664,2024-04-01,M045,SaaS,6,4,68660.68,51520.61,17140.07,2759.92
S009665,2024-05-01,M045,SaaS,7,4,92067.38,66298.85,25768.53,5105.47
S009666,2024-06-01,M045,SaaS,7,4,84523.93,62042.3,22481.63,2874.98
S009667,2024-07-01,M045,SaaS,7,4,83404.61,60049.74,23354.87,1877.79
S009668,2024-08-01,M045,SaaS,7,5,90074.22,68340.94,21733.28,3942.87
S009669,2024-09-01,M045,SaaS,7,4,85893.93,63872.15,22021.78,3440.65
S009670,2024-10-01,M045,SaaS,7,5,76046.29,57032.95,19013.34,6593.2
S009671,2024-11-01,M045,SaaS,8,5,105820.55,79036.52,26784.03,3239.63
S009672,2024-12-01,M045,SaaS,8,5,109499.66,80082.52,29417.14,4649.61
